company,company_website,company_domain,contact_url,contact_type,email,email_domain,is_generic,dropped_third_party_email,evidence_clean,source,score
AURORA Konrad G. Schulz GmbH & Co. KG,https://www.aurora-eos.com,aurora-eos.com,https://www.aurora-eos.com/de/unternehmen/nachhaltigkeit,sales_partnership,info@aurora-eos.com,aurora-eos.com,True,False,n> | E-Mail: info@aurora-eos.com <div,company_site,15
AURORA Konrad G. Schulz GmbH & Co. KG,https://www.aurora-eos.com,aurora-eos.com,https://www.aurora-eos.com/de/kontakt,contact,info@aurora-eos.com,aurora-eos.com,True,False,n> | E-Mail: info@aurora-eos.com <div,company_site,14
AURORA Konrad G. Schulz GmbH & Co. KG,https://www.aurora-eos.com,aurora-eos.com,https://www.aurora-eos.com/de/unternehmen/fertigungskompetenz,sales_partnership,info@aurora-eos.com,aurora-eos.com,True,False,n> | E-Mail: info@aurora-eos.com <div,company_site,14
AURORA Konrad G. Schulz GmbH & Co. KG,https://www.aurora-eos.com,aurora-eos.com,https://www.aurora-eos.com,other,info@aurora-eos.com,aurora-eos.com,True,False,n> | E-Mail: info@aurora-eos.com <div,company_site,13
AURORA Konrad G. Schulz GmbH & Co. KG,https://www.aurora-eos.com,aurora-eos.com,https://www.aurora-eos.com/de/maerkte/forstwirtschaft,other,info@aurora-eos.com,aurora-eos.com,True,False,n> | E-Mail: info@aurora-eos.com <div,company_site,13
AXA,https://www.axa.com/,axa.com,https://www.axa.com/en/press/events,press,privacy@axa.com,axa.com,False,False,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site,13
AXA,https://www.axa.com/,axa.com,https://www.axa.com/en/press/publications,press,privacy@axa.com,axa.com,False,False,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site,13
AXA,https://www.axa.com/,axa.com,https://www.axa.com/en/press/leaders-voice,press,privacy@axa.com,axa.com,False,False,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site,13
AXA,https://www.axa.com/,axa.com,https://www.axa.com/en/press/press-releases,press,privacy@axa.com,axa.com,False,False,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site,13
AXA,https://www.axa.com/,axa.com,https://www.axa.com/en/about-us/our-purpose,legal,privacy@axa.com,axa.com,False,False,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site,11
AXA,https://www.axa.com/,axa.com,https://www.axa.com/en/about-us/axa-contacts,legal,privacy@axa.com,axa.com,False,False,"our consent at any time by contacting the following address privacy@axa.com, but only where the processing of your personal data is bas",company_site,11
Bahlsen,https://www.bahlsen.com,bahlsen.com,https://www.bahlsen.com/_next/static/media/f708e3cfcc2bb142.p.otf,press,,,False,False,contact page discovered (no email found),company_site,3
Bahlsen,https://www.bahlsen.com,bahlsen.com,https://www.bahlsen.com/_next/static/media/184d02a2c7e73841-s.p.otf,press,,,False,False,contact page discovered (no email found),company_site,3
Bahlsen,https://www.bahlsen.com,bahlsen.com,https://www.bahlsen.com/_next/static/media/fdb507255be949c4-s.p.woff,press,,,False,False,contact page discovered (no email found),company_site,3
Bahlsen,https://www.bahlsen.com,bahlsen.com,https://www.bahlsen.com/_next/static/media/c259cdb428baa629-s.p.woff2,press,,,False,False,contact page discovered (no email found),company_site,3
Bain & Company,https://www.bain.com/,bain.com,https://www.bain.com/about/,contact,,,False,False,contact page discovered (no email found),company_site,3
Bain & Company,https://www.bain.com/,bain.com,https://www.bain.com/about/offices/,contact,,,False,False,contact page discovered (no email found),company_site,3
Bain & Company,https://www.bain.com/,bain.com,https://www.bain.com/about/further/,contact,,,False,False,contact page discovered (no email found),company_site,3
Bain & Company,https://www.bain.com/,bain.com,https://www.bain.com/about/what-we-do/,contact,,,False,False,contact page discovered (no email found),company_site,3
Bain & Company,https://www.bain.com/,bain.com,https://www.bain.com/careers/,careers,,,False,False,contact page discovered (no email found),company_site,2
Bakery Andresen,https://baecker-andresen.de,baecker-andresen.de,https://baecker-andresen.de/de/impressum,press,,,False,False,contact page discovered (no email found),company_site,4
Bakery Andresen,https://baecker-andresen.de,baecker-andresen.de,https://baecker-andresen.de/de/unternehmen,sales_partnership,,,False,False,contact page discovered (no email found),company_site,4
Bakery Andresen,https://baecker-andresen.de,baecker-andresen.de,https://baecker-andresen.de/de/unternehmen/historie,sales_partnership,,,False,False,contact page discovered (no email found),company_site,4
Bakery Andresen,https://baecker-andresen.de,baecker-andresen.de,https://baecker-andresen.de/de/kontakt,contact,,,False,False,contact page discovered (no email found),company_site,3
Bakery Andresen,https://baecker-andresen.de,baecker-andresen.de,https://baecker-andresen.de/de/unternehmen/brotsommelier-stefan-andresen,sales_partnership,,,False,False,contact page discovered (no email found),company_site,3
Bakery Andresen,https://baecker-andresen.de,baecker-andresen.de,https://baecker-andresen.de/de/jobs,careers,,,False,False,contact page discovered (no email found),company_site,2
Barclay & Crousse Architecture,https://www.barclaycrousse.com/?msclkid=a0219588cea111ecbf22a2016c451b90,barclaycrousse.com,https://www.barclaycrousse.com/contact,contact,info@barclaycrousse.com,barclaycrousse.com,True,False,"ap;""> info@barclaycrousse.com",company_site,13
Bau- und Liegenschaftsbetrieb Nordrhein-Westfalen,https://www.blb.nrw.de/,nrw.de,https://www.blb.nrw.de/impressum,press,info@blb.nrw.de,nrw.de,True,False,bsp;mit uns auf. info@blb.nrw.de,company_site,14
Bau- und Liegenschaftsbetrieb Nordrhein-Westfalen,https://www.blb.nrw.de/,nrw.de,https://www.blb.nrw.de/presse/presseteam,press,presse@blb.nrw.de,nrw.de,True,False,presse@blb.nrw.de,company_site,14
Bau- und Liegenschaftsbetrieb Nordrhein-Westfalen,https://www.blb.nrw.de/,nrw.de,https://www.blb.nrw.de/kontakt,contact,kontakt@boehme-law.de,boehme-law.de,False,False,g> +492111586095 M kontakt@boehme-law.de,company_site,12
Bau- und Liegenschaftsbetrieb Nordrhein-Westfalen,https://www.blb.nrw.de/,nrw.de,https://www.blb.nrw.de/presse,press,,,False,False,contact page discovered (no email found),company_site,4
Bau- und Liegenschaftsbetrieb Nordrhein-Westfalen,https://www.blb.nrw.de/,nrw.de,https://www.blb.nrw.de/presse/pressebilder,press,,,False,False,contact page discovered (no email found),company_site,4
Bau- und Liegenschaftsbetrieb Nordrhein-Westfalen,https://www.blb.nrw.de/,nrw.de,https://www.blb.nrw.de/presse/pressemeldungen,press,,,False,False,contact page discovered (no email found),company_site,4
bañulsdesign,https://www.banulsdesign.com/,banulsdesign.com,https://www.banulsdesign.com/about/,contact,,,False,False,contact page discovered (no email found),company_site,3
bañulsdesign,https://www.banulsdesign.com/,banulsdesign.com,https://www.banulsdesign.com/contact/,contact,,,False,False,contact page discovered (no email found),company_site,3
bañulsdesign,https://www.banulsdesign.com/,banulsdesign.com,https://www.banulsdesign.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.9,press,,,False,False,contact page discovered (no email found),company_site,3
bañulsdesign,https://www.banulsdesign.com/,banulsdesign.com,https://www.banulsdesign.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17,press,,,False,False,contact page discovered (no email found),company_site,3
bañulsdesign,https://www.banulsdesign.com/,banulsdesign.com,https://www.banulsdesign.com/2020/06/05/sodebo-ultim-3-first-flight/,contact,,,False,False,contact page discovered (no email found),company_site,2
Bbg Berliner Baugenossenschaft,https://bbg-eg.de/,bbg-eg.de,https://bbg-eg.de/kontakt/verwaltung/,contact,info@bbg-eg.de,bbg-eg.de,True,False,"data-av_icon="""" data-av_iconfont=""entypo-fontello""> info@bbg-eg.de <span class=""hidden team-member-affiliation""",company_site,13
Bbg Berliner Baugenossenschaft,https://bbg-eg.de/,bbg-eg.de,https://bbg-eg.de/kontakt/verwaltung/,contact,kerstin.kirsch@bbg-eg.de,bbg-eg.de,False,False,"data-av_icon="""" data-av_iconfont=""entypo-fontello""> kerstin.kirsch@bbg-eg.de <span class=""hidden team-member-affiliation""",company_site,11
Bbg Berliner Baugenossenschaft,https://bbg-eg.de/,bbg-eg.de,https://bbg-eg.de/kontakt/verwaltung/,contact,miriam.barz@bbg-eg.de,bbg-eg.de,False,False,"data-av_icon="""" data-av_iconfont=""entypo-fontello""> miriam.barz@bbg-eg.de <span class=""hidden team-member-affiliation""",company_site,11
Bbg Berliner Baugenossenschaft,https://bbg-eg.de/,bbg-eg.de,https://bbg-eg.de/kontakt/verwaltung/,contact,Nihal.Bilir-Kademliouglu@bbg-eg.de,bbg-eg.de,False,False,"data-av_icon="""" data-av_iconfont=""entypo-fontello""> Nihal.Bilir-Kademliouglu@bbg-eg.de <span class=""hidden team-member-affiliation""",company_site,11
Bbg Berliner Baugenossenschaft,https://bbg-eg.de/,bbg-eg.de,https://bbg-eg.de/kontakt/verwaltung/,contact,jacqueline.preuss@bbg-eg.de,bbg-eg.de,False,False,"data-av_icon="""" data-av_iconfont=""entypo-fontello""> jacqueline.preuss@bbg-eg.de <span class=""hidden team-member-affiliation""",company_site,11
Bbg Berliner Baugenossenschaft,https://bbg-eg.de/,bbg-eg.de,https://bbg-eg.de/kontakt/ansprechpartnersuche/,sales_partnership,,,False,False,contact page discovered (no email found),company_site,4
Bbg Berliner Baugenossenschaft,https://bbg-eg.de/,bbg-eg.de,https://bbg-eg.de/kontakt/anfahrtsbeschreibung/,contact,,,False,False,contact page discovered (no email found),company_site,3
Bechtle,https://www.bechtle.com/,bechtle.com,https://www.bechtle.com/legal-notice,legal,kontakt@bechtle.com,bechtle.com,False,False,kontakt@bechtle.com <,company_site,11
Bechtle,https://www.bechtle.com/,bechtle.com,https://www.bechtle.com/shop/software/virtualisierung/desktopvirtualisierung--20003002--c,contact,kontakt@bechtle.com,bechtle.com,False,False,"ewertungen? Gerne können Sie uns kontaktieren unter \u003c1\u003ekontakt@bechtle.com\u003c/1\u003e."",""continueShoppingBtn"":""Weiter einkaufen"",""s",company_site,11
Bechtle,https://www.bechtle.com/,bechtle.com,https://www.bechtle.com/shop/software/virtualisierung/infrastruktur-management--20003003--c,contact,kontakt@bechtle.com,bechtle.com,False,False,"ewertungen? Gerne können Sie uns kontaktieren unter \u003c1\u003ekontakt@bechtle.com\u003c/1\u003e."",""continueShoppingBtn"":""Weiter einkaufen"",""s",company_site,11
Bechtle,https://www.bechtle.com/,bechtle.com,https://www.bechtle.com/shop/software/virtualisierung/desktopvirtualisierung--20003002--c,legal,privacy@bechtle.com,bechtle.com,False,False,"revoke my consent to this at any time by e-mail to \u003c1\u003eprivacy@bechtle.com\u003c/1\u003e."",""allowContactTextWithBrand"":""Ich bin damit",company_site,10
Bechtle,https://www.bechtle.com/,bechtle.com,https://www.bechtle.com/shop/software/virtualisierung/infrastruktur-management--20003003--c,legal,privacy@bechtle.com,bechtle.com,False,False,"revoke my consent to this at any time by e-mail to \u003c1\u003eprivacy@bechtle.com\u003c/1\u003e."",""allowContactTextWithBrand"":""Ich bin damit",company_site,10
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,sales_partnership,sales.iceland@beiersdorf.com,beiersdorf.com,True,False,Mail: sales.iceland@beiersdorf.com,company_site,15
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,contact.brussels@beiersdorf.com,beiersdorf.com,True,False,Mail: contact.brussels@beiersdorf.com,company_site,14
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,contact.ath@beiersdorf.com,beiersdorf.com,True,False,Mail: contact.ath@beiersdorf.com,company_site,14
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,contact.at0064@beiersdorf.com,beiersdorf.com,True,False,Mail: contact.at0064@beiersdorf.com,company_site,14
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,contact@poznan.beiersdorf.com,beiersdorf.com,True,False,Mail: contact@poznan.beiersdorf.com,company_site,14
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,contact.lisbon@Beiersdorf.com,beiersdorf.com,True,False,Mail: contact.lisbon@Beiersdorf.com,company_site,14
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,contact.ro0141@beiersdorf.com,beiersdorf.com,True,False,Mail: contact.ro0141@beiersdorf.com,company_site,14
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,contact.bsl@beiersdorf.com,beiersdorf.com,True,False,Mail: contact.bsl@beiersdorf.com,company_site,14
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,contact.bratislava@beiersdorf.com,beiersdorf.com,True,False,Mail: contact.bratislava@beiersdorf.com,company_site,14
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,contact.budapest@beiersdorf.com,beiersdorf.com,True,False,Mail: contact.budapest@beiersdorf.com,company_site,14
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,contact@nairobi.beiersdorf.com,beiersdorf.com,True,False,Mail: contact@nairobi.beiersdorf.com,company_site,14
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,other,info.werk-leipzig@beiersdorf.com,beiersdorf.com,True,False,Mail: info.werk-leipzig@beiersdorf.com,company_site,13
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,other,info.bmtc@beiersdorf.com,beiersdorf.com,True,False,Mail: info.bmtc@beiersdorf.com,company_site,13
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,kontakt@beiersdorf.com,beiersdorf.com,False,False,Mail: kontakt@beiersdorf.com,company_site,12
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,ContactoBMM@beiersdorf.com,beiersdorf.com,False,False,Mail: ContactoBMM@beiersdorf.com,company_site,12
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,contact,AUcontact@beiersdorf.com,beiersdorf.com,False,False,Mail: AUcontact@beiersdorf.com,company_site,12
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/beiersdorf-global,other,siddharth.chirania@beiersdorf.com,beiersdorf.com,False,False,Mail: siddharth.chirania@beiersdorf.com,company_site,11
Beiersdorf,https://www.beiersdorf.com,beiersdorf.com,https://www.beiersdorf.com/about-us/overview,contact,,,False,False,contact page discovered (no email found),company_site,3
