company,company_website,contact_url,contact_type,email,is_generic,evidence,source
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/media,press,info@poolone.de,True,"ctly.<br> <br> PoolOne Giant Media GmbH<br> <a href=""mailto:info@poolone.de"" target=""_blank"">info@poolone.de</a><br> +49 40 2787 00 0<b",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/contact,contact,info@nvl.de,True,"span><br> Mail: <span lang=""DE""><span><span><a href=""mailto:info@nvl.de""><span lang=""EN-GB""><span>info@nvl.de</span></span></a></sp",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/contact,contact,info@peene-werft.de,True,"836 250 0<br>Fax: +49 3836 250 204<br>Mail: <a href=""mailto:info@peene-werft.de"">info@peene-werft.de</a></p> </div> </div> <",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/contact,contact,info@blohmvoss.com,True," 3333</span></span></span></span><br> Mail: <a href=""mailto:info@blohmvoss.com"">info@blohmvoss.com</a></p> </div> </div> </",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/contact,contact,info@norderwerft.de,True,"31100 0<br> Fax: +49 40 31100 298<br> Mail: <a href=""mailto:info@norderwerft.de"">info@norderwerft.de</a></p> </div> </div> <",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/contact,contact,info@neue-jadewerft.com,True," 0<br> Fax: +49 4421 399 100<br> Mail:&nbsp;<a href=""mailto:info@neue-jadewerft.com"">info@neue-jadewerft.com</a></p> </div> </div> ",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/contact,contact,info@ntb.bg,True,"</span><br><span lang=""EN-GB"">Mail: </span><a href=""mailto: info@ntb.bg"">info@ntb.bg</a><br><span lang=""EN-GB"">Website:&nbsp;</span",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/contact,contact,info@nvl.hr,True," Croatia<br> Tel: +385 9155 51010<br> Mail: <a href=""mailto:info@nvl.hr"" target=""_blank"">info@nvl.hr</a><br> Website: <a href=""http",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/contact,contact,info@nvlegypt.com,True,";</span><br><span lang=""EN-GB"">Mail: </span><a href=""mailto:info@nvlegypt.com"">info@nvlegypt.com</a><span>&nbsp;</span><br><span lang=""EN",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/contact,contact,info@mms.com.bn,True,"salam</span></span></span></span><br> Mail: <a href=""mailto:info@mms.com.bn"">info@mms.com.bn</a><br> <span><span><span><span lang=""EN-G",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us,other,,,contact page discovered (no email found),company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us/csr,other,,,contact page discovered (no email found),company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/legal-notice,legal,info@nvl.de,True,"6604 10<br><span lang=""EN-GB"">Mail: </span><a href=""mailto: info@nvl.de""><span lang=""EN-GB"">info@nvl.de</span></a></p><table><tbody",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us/contact,contact,info@nvl.de,True,"span><br> Mail: <span lang=""DE""><span><span><a href=""mailto:info@nvl.de""><span lang=""EN-GB""><span>info@nvl.de</span></span></a></sp",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us/contact,contact,info@peene-werft.de,True,"836 250 0<br>Fax: +49 3836 250 204<br>Mail: <a href=""mailto:info@peene-werft.de"">info@peene-werft.de</a></p> </div> </div> <",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us/contact,contact,info@blohmvoss.com,True," 3333</span></span></span></span><br> Mail: <a href=""mailto:info@blohmvoss.com"">info@blohmvoss.com</a></p> </div> </div> </",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us/contact,contact,info@norderwerft.de,True,"31100 0<br> Fax: +49 40 31100 298<br> Mail: <a href=""mailto:info@norderwerft.de"">info@norderwerft.de</a></p> </div> </div> <",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us/contact,contact,info@neue-jadewerft.com,True," 0<br> Fax: +49 4421 399 100<br> Mail:&nbsp;<a href=""mailto:info@neue-jadewerft.com"">info@neue-jadewerft.com</a></p> </div> </div> ",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us/contact,contact,info@ntb.bg,True,"</span><br><span lang=""EN-GB"">Mail: </span><a href=""mailto: info@ntb.bg"">info@ntb.bg</a><br><span lang=""EN-GB"">Website:&nbsp;</span",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us/contact,contact,info@nvl.hr,True," Croatia<br> Tel: +385 9155 51010<br> Mail: <a href=""mailto:info@nvl.hr"" target=""_blank"">info@nvl.hr</a><br> Website: <a href=""http",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us/contact,contact,info@nvlegypt.com,True,";</span><br><span lang=""EN-GB"">Mail: </span><a href=""mailto:info@nvlegypt.com"">info@nvlegypt.com</a><span>&nbsp;</span><br><span lang=""EN",company_site
Blohm+Voss,https://nvl.de/en/shipyards-and-docks/blohmvoss,https://nvl.de/en/about-us/contact,contact,info@mms.com.bn,True,"salam</span></span></span></span><br> Mail: <a href=""mailto:info@mms.com.bn"">info@mms.com.bn</a><br> <span><span><span><span lang=""EN-G",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/about-us-2065.htm,other,,,contact page discovered (no email found),company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,sales_partnership,sales@miele.com.au,True,"ion value=""-"" selected>Please choose</option><option value=""sales@miele.com.au"">Australia & New Zealand</option><option value=""info@miele.",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.at,True,"iele.com.au"">Australia & New Zealand</option><option value=""info@miele.at"">Austria</option><option value=""info@miele.lv"">Baltics</opt",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.lv,True,"option value=""info@miele.at"">Austria</option><option value=""info@miele.lv"">Baltics</option><option value=""info@miele.be"">Belgium</opt",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.be,True,"option value=""info@miele.lv"">Baltics</option><option value=""info@miele.be"">Belgium</option><option value=""customercare@miele.ca"">Cana",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.cl,True,"value=""customercare@miele.ca"">Canada</option><option value=""info@miele.cl"">Chile</option><option value=""mieleshanghai@cn.miele.com"">C",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.hr,True,"e=""mieleshanghai@cn.miele.com"">China</option><option value=""info@miele.hr"">Croatia</option><option value=""info@miele.cz"">Czech Republ",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.cz,True,"option value=""info@miele.hr"">Croatia</option><option value=""info@miele.cz"">Czech Republic</option><option value=""info@miele.dk"">Denma",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.dk,True,"value=""info@miele.cz"">Czech Republic</option><option value=""info@miele.dk"">Denmark</option><option value=""info@miele.fi"">Finland</opt",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.fi,True,"option value=""info@miele.dk"">Denmark</option><option value=""info@miele.fi"">Finland</option><option value=""info@miele.fr"">France</opti",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.fr,True,"option value=""info@miele.fi"">Finland</option><option value=""info@miele.fr"">France</option><option value=""info@miele.de"">Germany</opti",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.de,True,"<option value=""info@miele.fr"">France</option><option value=""info@miele.de"">Germany</option><option value=""info@miele.co.uk"">Great Bri",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.co.uk,True,"option value=""info@miele.de"">Germany</option><option value=""info@miele.co.uk"">Great Britain</option><option value=""miele.infoline@miele.",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,miele.infoline@miele.gr,True,"lue=""info@miele.co.uk"">Great Britain</option><option value=""miele.infoline@miele.gr"">Greek</option><option value=""mielehk@miele.com.hk"">Hongkon",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.hu,True,"alue=""mielehk@miele.com.hk"">Hongkong</option><option value=""info@miele.hu"">Hungary</option><option value=""rp.singh@in.miele.com"">Indi",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.ie,True," value=""rp.singh@in.miele.com"">India</option><option value=""info@miele.ie"">Ireland</option><option value=""info@miele.it"">Italy</optio",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.it,True,"option value=""info@miele.ie"">Ireland</option><option value=""info@miele.it"">Italy</option><option value=""info@miele.co.jp"">Japan</opti",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.co.jp,True,"><option value=""info@miele.it"">Italy</option><option value=""info@miele.co.jp"">Japan</option><option value=""mca.kz@kz.miele.com"">Kazakhst",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,infolux@miele.lu,True," value=""webmaster@miele.co.kr"">Korea</option><option value=""infolux@miele.lu"">Luxembourg</option><option value=""info@miele.com.my"">Malay",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.com.my,True," value=""infolux@miele.lu"">Luxembourg</option><option value=""info@miele.com.my"">Malaysia</option><option value=""info@miele.com.mx"">Mexico<",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.com.mx,True,"n value=""info@miele.com.my"">Malaysia</option><option value=""info@miele.com.mx"">Mexico</option><option value=""info@miele.nl"">Netherlands</",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.nl,True,"ion value=""info@miele.com.mx"">Mexico</option><option value=""info@miele.nl"">Netherlands</option><option value=""info@miele.no"">Norway</",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.no,True,"on value=""info@miele.nl"">Netherlands</option><option value=""info@miele.no"">Norway</option><option value=""miele@miele.com.pl"">Poland</",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.pt,True,"on value=""miele@miele.com.pl"">Poland</option><option value=""info@miele.pt"">Portugal</option><option value=""mieleinfo@ro.miele.com"">Ro",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,mieleinfo@ro.miele.com,True,"ption value=""info@miele.pt"">Portugal</option><option value=""mieleinfo@ro.miele.com"">Romania</option><option value=""info@miele.ru"">Russia</opti",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.ru,True,"lue=""mieleinfo@ro.miele.com"">Romania</option><option value=""info@miele.ru"">Russia</option><option value=""info@miele.rs"">Serbia</optio",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.rs,True,"<option value=""info@miele.ru"">Russia</option><option value=""info@miele.rs"">Serbia</option><option value=""info@miele.com.sg"">Singapore",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.com.sg,True,"<option value=""info@miele.rs"">Serbia</option><option value=""info@miele.com.sg"">Singapore</option><option value=""info@miele.sk"">Slovakia</",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.sk,True," value=""info@miele.com.sg"">Singapore</option><option value=""info@miele.sk"">Slovakia</option><option value=""info@miele.si"">Slovenia</o",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.si,True,"ption value=""info@miele.sk"">Slovakia</option><option value=""info@miele.si"">Slovenia</option><option value=""info@miele.co.za"">South Af",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.co.za,True,"ption value=""info@miele.si"">Slovenia</option><option value=""info@miele.co.za"">South Africa</option><option value=""miele@miele.es"">Spain<",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.se,True,"<option value=""miele@miele.es"">Spain</option><option value=""info@miele.se"">Sweden</option><option value=""info@miele.ch"">Switzerland</",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.ch,True,"<option value=""info@miele.se"">Sweden</option><option value=""info@miele.ch"">Switzerland</option><option value=""info@miele-tr.com"">Turk",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele-tr.com,True,"on value=""info@miele.ch"">Switzerland</option><option value=""info@miele-tr.com"">Turkey</option><option value=""info@miele.ua"">Ukraine</opti",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.ua,True,"ion value=""info@miele-tr.com"">Turkey</option><option value=""info@miele.ua"">Ukraine</option><option value=""info@miele.ae"">United Arab ",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@miele.ae,True,"option value=""info@miele.ua"">Ukraine</option><option value=""info@miele.ae"">United Arab Emirates</option><option value=""info@mieleusa.",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info@mieleusa.com,True,"""info@miele.ae"">United Arab Emirates</option><option value=""info@mieleusa.com"">USA</option><option value=""export@miele.de"">Other countrie",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/contact-us-2073.htm,contact,info_com@miele.de,True,"ue=""export@miele.de"">Other countries</option><option value=""info_com@miele.de"">Headquarter Gütersloh</option></select> </div> </div> ",company_site
Miele,https://www.miele.com,https://www.miele.com/en/com/legal-notice-2075.htm,legal,info@miele.de,True," 89-0<br /> Fax 05241 892090</p> <p>Email: <a href=""mailto:info@miele.de"">info@miele.de</a><br /> <br /> <strong>Corporate structure",company_site
